"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13"
"PD44592_9" 0.00536684604278777 0.594054337839611 0.0229662685391784 0.0255912849455309 0.104467777923612 0.21677254232839 0.014139650872818 0.00390602441265258 7.35004593778711e-05 0.00065100406877543 0.0111195694973094 2.23126394539966e-05 0.000863630397689986 5.25003281270508e-06
"PD44593_1" 0.016660701754386 0.785046666666667 0.000149298245614035 0.0523464912280702 0.0862452631578947 0.0258978947368421 0.0266368421052632 0.00504228070175439 0.000704912280701754 0.00118473684210526 5.26315789473684e-07 1.01754385964912e-05 7.42105263157895e-05 0
"PD44593_10" 0.010129649122807 0.663507719298246 0.000194210526315789 0.0125343859649123 0.127714736842105 0.0140270175438596 0.0161531578947368 0.00993701754385965 0.144499824561404 0.00121473684210526 0 3.33333333333333e-06 8.40350877192982e-05 1.75438596491228e-07
"PD44593_11" 0.00747362898326614 0.700168167007235 0.000262329485834208 0.00169740984149776 0.117392721047109 0.0298282432208538 0.022165737007787 0.00793615728723698 0.111106202021318 0.00191224388358094 4.97045341580604e-06 2.76136300878113e-07 4.88761252554261e-05 3.03749930965925e-06
"PD44593_12" 0.00585052631578947 0.756803859649123 0.000822105263157895 0.0716066666666667 0.0933754385964912 0.0458945614035088 0.0191187719298246 0.00445350877192982 0.000867719298245614 0.00109140350877193 1.40350877192982e-06 1.40350877192982e-06 0.000112105263157895 5.26315789473684e-07
"PD44593_13" 0.00514368421052632 0.850211754385965 0.000237719298245614 0.0493757894736842 0.0472271929824561 0.0197336842105263 0.0211452631578947 0.00263087719298246 0.00324859649122807 0.000859824561403509 5.26315789473684e-07 6.70175438596491e-05 0.00011719298245614 8.7719298245614e-07
"PD44593_14" 0.0117236842105263 0.779682807017544 0.000395964912280702 0.0721445614035088 0.0696659649122807 0.036670701754386 0.021770701754386 0.00379333333333333 0.00306 0.00105631578947368 3.50877192982456e-07 1.75438596491228e-06 3.35087719298246e-05 3.50877192982456e-07
"PD44593_15" 0.0098321052631579 0.627205964912281 0.000445964912280702 0.00172771929824561 0.0879487719298246 0.054460701754386 0.0183001754385965 0.00384350877192982 0.194946842105263 0.00122245614035088 7.01754385964912e-07 3.85964912280702e-06 6.10526315789474e-05 1.75438596491228e-07
"PD44593_16" 0.0109957894736842 0.616115438596491 0.000305438596491228 0.00106491228070175 0.0787240350877193 0.0974182456140351 0.0261931578947368 0.0025219298245614 0.164067368421053 0.00231333333333333 2.10526315789474e-06 8.7719298245614e-07 0.000276666666666667 7.01754385964912e-07
"PD44593_17" 0.0103717543859649 0.641745964912281 0.000174210526315789 0.00279842105263158 0.0658226315789474 0.0460768421052632 0.0196214035087719 0.0034280701754386 0.208442456140351 0.00149245614035088 7.01754385964912e-07 1.75438596491228e-07 2.43859649122807e-05 5.26315789473684e-07
"PD44593_18" 0.0100957894736842 0.675771754385965 0.000524736842105263 0.00647754385964912 0.0821778947368421 0.0748354385964912 0.0194047368421053 0.00333421052631579 0.125883157894737 0.00141087719298246 2.10526315789474e-06 1.35087719298246e-05 6.35087719298246e-05 4.73684210526316e-06
"PD44593_2" 0.0575212280701754 0.775244035087719 0.000880701754385965 0.0454022807017544 0.042200350877193 0.0469770175438596 0.0259614035087719 0.00120894736842105 0.00314035087719298 0.00104929824561404 3.33333333333333e-06 3.45614035087719e-05 0.000372631578947368 3.85964912280702e-06
"PD44593_22" 0.00703465982028241 0.438167522464698 0.000612965340179718 0.0111842105263158 0.464595635430039 0.0388382541720154 0.0119608472400513 0.0235590500641849 0.00294287548138639 0.000747753530166881 4.17201540436457e-05 3.20924261874198e-06 0.000311296534017972 0
"PD44593_23" 0.00554959785522788 0.761179624664879 0.00186679836320023 0.0176224072244956 0.156722167348667 0.0241681952871455 0.01580499506138 0.0134767884859602 0.0024989417242839 0.00103146606462537 0 1.4110342881332e-05 5.92634401015945e-05 5.64413715253281e-06
"PD44593_24" 0.0160791513667891 0.80249694002448 0.00165646674826601 0.0174255405956752 0.081359649122807 0.0388361893104855 0.022672378620971 0.00316605467156263 0.00926050591595267 0.000958792329661363 1.22399020807834e-05 3.05997552019584e-06 0.00606589147286822 7.13994288045696e-06
"PD44593_25" 0.0048466489965922 0.636520257478228 0.000749716016660356 0.00697084437712988 0.27356683074593 0.0316773949261643 0.0201703900037864 0.0209428246876183 0.00311624384702764 0.00132904202953427 3.78644452858766e-06 7.57288905717531e-06 9.84475577432791e-05 0
"PD44593_3" 0.0261033333333333 0.798407719298246 0.000316140350877193 0.0395191228070175 0.0648840350877193 0.0413868421052632 0.0227580701754386 0.0030159649122807 0.0021240350877193 0.00102175438596491 1.05263157894737e-06 8.24561403508772e-06 0.000452456140350877 1.2280701754386e-06
"PD44593_32" 0.0443998886104149 0.408003341687552 0.000824282929546087 0.0366889445836814 0.428045112781955 0.0301865775549986 0.0136285157337789 0.0207407407407407 0.0162795878585352 0.000618212197159566 8.35421888053467e-06 3.89863547758285e-05 0.000492898913951545 4.45558340295182e-05
"PD44593_4" 0.0141522807017544 0.738934210526316 0.000739473684210526 0.0429133333333333 0.0584114035087719 0.101831929824561 0.0278436842105263 0.00210736842105263 0.00126315789473684 0.00151578947368421 6.66666666666667e-06 8.24561403508772e-06 0.0102719298245614 5.26315789473684e-07
"PD44593_5" 0.00588491228070175 0.717971578947368 0.000183859649122807 0.11461298245614 0.0816008771929825 0.059839649122807 0.0151322807017544 0.00338438596491228 0.000612105263157895 0.000605964912280702 1.75438596491228e-06 0 0.000169649122807018 0
"PD44593_6" 0.00322105263157895 0.814838771929825 0.000137368421052632 0.0330819298245614 0.0758991228070175 0.0541066666666667 0.0144987719298246 0.00315333333333333 0.000618245614035088 0.000246842105263158 8.24561403508772e-06 2.70175438596491e-05 0.000162456140350877 1.75438596491228e-07
"PD44593_7" 0.0128973684210526 0.817679824561404 0.0019419298245614 0.015290350877193 0.08446 0.0398582456140351 0.0190422807017544 0.00481333333333333 0.00280035087719298 0.00102456140350877 1.40350877192982e-05 0 0.000177543859649123 1.75438596491228e-07
"PD44593_8" 0.00225 0.753893859649123 0.000307894736842105 0.0189961403508772 0.173800350877193 0.0271659649122807 0.0128552631578947 0.00927666666666667 0.000904385964912281 0.000217543859649123 7.01754385964912e-07 6.49122807017544e-06 0.000324736842105263 0
"PD44593_9" 0.00522333333333333 0.820191228070175 0.000118947368421053 0.0616254385964912 0.0641542105263158 0.0237875438596491 0.0177543859649123 0.00431684210526316 0.00217087719298246 0.000608421052631579 2.63157894736842e-06 1.05263157894737e-06 4.36842105263158e-05 1.40350877192982e-06
"PD44594_11" 0.134033022801458 0.385906220962093 0.00810011674727788 0.000383121679254723 0.0307138262133378 0.0568111314955565 0.056001524862405 0.00295632698768197 0.000231588477758452 0.321316861642563 0.000171785280312597 0.00122060470324748 2.62085725858331e-06 0.00215124728979534
"PD44594_12" 0.0930604362617571 0.341004002401441 0.00183770262157294 0.000290174104462678 0.0309407644586752 0.0533432059235541 0.0491164698819292 0.00819011406844107 9.92595557334401e-05 0.420475685411247 1.20072043225936e-06 0.000398038823293976 7.80468280968581e-06 0.00123514108465079
"PD44594_13" 0.0124336842105263 0.176037894736842 0.00135105263157895 0.000239824561403509 0.0115171929824561 0.0292568421052632 0.0298061403508772 0.00133701754385965 1e-05 0.737811403508772 5.26315789473684e-06 3.59649122807018e-05 8.7719298245614e-07 0.000156842105263158
"PD44594_14" 0.0450552631578947 0.254991052631579 0.0407238596491228 0.000159649122807018 0.0147082456140351 0.0415061403508772 0.0424514035087719 0.00158824561403509 4.64912280701754e-05 0.55762701754386 2.98245614035088e-06 0.000547719298245614 2.07017543859649e-05 0.000571228070175439
"PD44594_15" 0.0127815897607298 0.198509722194916 0.000613412500245758 0.000128973910308082 0.0121882311306844 0.03189764661935 0.0323789395041582 0.00148831173937833 4.34500521007412e-05 0.709689361618465 6.09480368833926e-06 7.2744431118888e-06 3.53891827064861e-06 0.000263452804592729
"PD44594_16" 0.108586909835795 0.394768559817623 0.0277886807414015 0.000186011167277893 0.0263359434367463 0.0560283477054217 0.0553011530710014 0.0026438034823405 7.20256384841577e-05 0.326636931311329 2.44490699441636e-05 0.000992169689761126 1.12333564608319e-05 0.000623781676413255
"PD44594_27" 4.46570972886762e-05 0.000172248803827751 2.23285486443381e-05 0 5.103668261563e-05 1.91387559808612e-05 1.59489633173844e-05 0.00948644338118022 0 0.000169059011164274 0 0 0 0.990019138755981
"PD44594_28" 7.94438927507448e-05 0.000205230056272757 4.63422707712678e-05 3.3101621979477e-06 4.96524329692155e-05 2.97914597815293e-05 4.96524329692155e-05 0.0095001655081099 0 0.000413770274743462 0 0 0 0.989622641509434
"PD44594_37" 0.0644095991273521 0.669762748841014 0.035514044177802 0.00385328606490319 0.039961821652577 0.0757894736842105 0.0653558767384783 0.00347968366512135 0.000218161985274066 0.040477229342787 2.99972729751841e-05 0.00013089719116444 1.36351240796291e-05 0.0010035451322607
"PD44594_38" 0.126198339809255 0.413926174496644 0.0245346167432003 0.00998145531614271 0.0222315436241611 0.0609696220416814 0.0552825856587778 0.00321617802896503 0.00033910279053338 0.280052101730837 3.97386082656305e-05 0.00211762628046627 4.41540091840339e-06 0.00110649947015189
"PD44594_6" 0.000833902939166097 0.00275461380724539 0.000362269309637731 0.000271132376395534 0.000414673046251994 0.000239234449760766 0.000321257689678742 0.0103189792663477 4.55684666210982e-06 0.00850079744816587 1.36705399863295e-05 6.83526999316473e-06 2.27842333105491e-06 0.975955798587378
"PD44594_7" 0.00126315789473684 0.0037004048582996 0.00121052631578947 0.000797570850202429 0.000959514170040486 0.000757085020242915 0.00062753036437247 0.0103684210526316 2.42914979757085e-05 0.0032753036437247 4.45344129554656e-05 3.23886639676113e-05 0 0.976939271255061
"PD44594_8" 0.000722243565117172 0.00630426431041106 0.000499423741836343 5.76258163657318e-05 0.00279677295428352 0.00063388398002305 0.000852862082212831 0.0168344218209758 0 0.00584325777948521 0 3.84172109104879e-06 0 0.965451402228198
